Report Name : RLVD EC,,,,,,,,
Name : RLVD EC,,,,,,,,
Time Span: From 15 Feb  2024 12:00:00 AM To 14 Mar  2024 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-OBS-RLVD-EC1 ( 172.22.2.186 ),Ping,99.71,28 days 21 hours 55 minutes 28 seconds ,0.29,,0 days 2 hours 1 minutes 6 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ASC-RLVD-EC3 ( 172.22.2.103 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,28 days 23 hours 59 minutes 59 seconds 
BSCL-FRC-RLVD-EC4 ( 172.22.2.150 ),Ping,98.74,28 days 15 hours 13 minutes 48 seconds ,1.26,,0 days 8 hours 46 minutes 11 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VVC-RLVD-EC3 ( 172.22.2.160 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,28 days 23 hours 59 minutes 59 seconds 
BSCL-OBS-RLVD-EC5 ( 172.22.2.190 ),Ping,99.47,28 days 20 hours 18 minutes 39 seconds ,0.53,,0 days 3 hours 41 minutes 20 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-CMD-RLVD-EC4 ( 172.22.2.112 ),Ping,0,0 days 0 hours 0 minutes 0 seconds,0,,0 days 0 hours 0 minutes 0 seconds,100,28 days 23 hours 59 minutes 59 seconds 
BSCL-MMT-RLVD-EC1 ( 172.22.2.164 ),Ping,98.28,28 days 12 hours 1 minutes 43 seconds ,1.72,,0 days 11 hours 58 minutes 16 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MDC-RLVD-EC1 ( 172.22.2.131 ),Ping,99.77,28 days 22 hours 15 minutes 2 seconds ,0.23,,0 days 1 hours 36 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-VRP-RLVD-EC1 ( 172.22.2.155 ),Ping,99.23,28 days 18 hours 38 minutes 26 seconds ,0.77,,0 days 5 hours 21 minutes 33 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MPC-RLVD-EC2 ( 172.22.2.128 ),Ping,98.13,28 days 10 hours 55 minutes 42 seconds ,1.87,,0 days 13 hours 0 minutes 51 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-SC-RLVD-EC3 ( 172.22.2.145 ),Ping,99.8,28 days 22 hours 27 minutes 34 seconds ,0.2,,0 days 1 hours 23 minutes 30 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MMT-RLVD-EC2 ( 172.22.2.165 ),Ping,99.43,28 days 20 hours 1 minutes 57 seconds ,0.57,,0 days 3 hours 58 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BNC-RLVD-EC4 ( 172.22.2.178 ),Ping,98.57,28 days 13 hours 59 minutes 7 seconds ,1.43,,0 days 9 hours 57 minutes 7 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-RLVD-EC4 ( 172.22.2.189 ),Ping,99.68,28 days 21 hours 37 minutes 28 seconds ,0.32,,0 days 2 hours 13 minutes 36 seconds ,0,0 days 0 hours 0 minutes 0 seconds
Name : RLVD EC,,,,,,,,
Time Span: From 15 Feb  2024 12:00:00 AM To 14 Mar  2024 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,78.15,,,
Maintenance (%),,,,,20.98,,,
Down (%),,,,,0.87,,,
