Report Name : CCTV Surveillance,,,,,,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
status,,,,,value,,,
Up (%),,,,,81.94,,,
Maintenance (%),,,,,6.16,,,
Down (%),,,,,11.9,,,
Name : CCTV,,,,,,,,
Time Span: From 14 Oct  2023 12:00:00 AM To 14 Nov  2023 11:59:59 PM,,,,,,,,
Monitor,Type,Up (%),Up Time,Down (%),,Down Time,Maintenance (%),Maintenance Time
BSCL-IC-FIX1 ( 172.18.1.134 ),SNMP Device,97.37,31 days 3 hours 48 minutes 5 seconds ,2.5,,0 days 19 hours 12 minutes 0 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-ICCC-Basement_Rempup ( 172.16.5.129 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-MDC-PTZ1 ( 172.18.0.114 ),SNMP Device,99.93,31 days 23 hours 27 minutes 44 seconds ,0.07,,0 days 0 hours 32 minutes 15 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-FIX3 ( 172.18.1.175 ),SNMP Device,93.84,30 days 0 hours 41 minutes 27 seconds ,5.83,,1 days 20 hours 46 minutes 28 seconds ,0.33,0 days 2 hours 32 minutes 4 seconds 
BSCL-MMT-FIX1 ( 172.18.1.188 ),SNMP Device,99.64,31 days 21 hours 14 minutes 6 seconds ,0.36,,0 days 2 hours 45 minutes 53 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TWC-FIX2 ( 172.18.1.178 ),SNMP Device,99.17,31 days 17 hours 37 minutes 31 seconds ,0.83,,0 days 6 hours 22 minutes 28 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-SC-FIX4 ( 172.18.1.172 ),SNMP Device,95.83,30 days 15 hours 58 minutes 27 seconds ,4.06,,1 days 7 hours 10 minutes 51 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-CMD-FIX2 ( 172.18.1.117 ),SNMP Device,99.96,31 days 23 hours 41 minutes 33 seconds ,0.04,,0 days 0 hours 18 minutes 26 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-TBC-PTZ1 ( 172.18.0.128 ),SNMP Device,98.7,31 days 14 hours 0 minutes 57 seconds ,1.3,,0 days 9 hours 59 minutes 2 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-36M-FIX2 ( 172.18.1.232 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,99.7,,31 days 21 hours 41 minutes 45 seconds ,0.3,0 days 2 hours 18 minutes 14 seconds 
BSCL-FRC-FIX4 ( 172.18.1.176 ),SNMP Device,94.4,30 days 4 hours 59 minutes 30 seconds ,5.3,,1 days 16 hours 42 minutes 14 seconds ,0.3,0 days 2 hours 18 minutes 14 seconds 
BSCL-ANC-FIX4 ( 172.18.1.202 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,44.89,,14 days 8 hours 45 minutes 18 seconds ,55.11,17 days 15 hours 14 minutes 41 seconds 
BSCL-BNC-FIX4 ( 172.18.1.214 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,99.87,,31 days 23 hours 0 minutes 5 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-SC-PTZ1 ( 172.18.0.118 ),SNMP Device,44.66,14 days 6 hours 59 minutes 19 seconds ,55.23,,17 days 16 hours 9 minutes 58 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-GC-PTZ1 ( 172.18.0.107 ),SNMP Device,97.02,31 days 1 hours 6 minutes 48 seconds ,2.98,,0 days 22 hours 53 minutes 11 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-RLY-FIX1 ( 172.18.1.244 ),SNMP Device,0,0 days 0 hours 0 minutes 0 seconds,99.89,,31 days 23 hours 9 minutes 18 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-ICCC-Basement_Rameup2 ( 172.16.5.132 ),SNMP Device,100,31 days 23 hours 59 minutes 59 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-ANC-FIX3 ( 172.18.1.201 ),SNMP Device,28.24,9 days 0 hours 52 minutes 59 seconds ,16.65,,5 days 7 hours 52 minutes 19 seconds ,55.11,17 days 15 hours 14 minutes 41 seconds 
BSCL-ICCC-FF_TechSupportRoom ( 172.16.5.116 ),Ping,100,31 days 23 hours 50 minutes 36 seconds ,0,,0 days 0 hours 0 minutes 0 seconds,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BBC-FIX1 ( 172.18.1.108 ),SNMP Device,97.08,31 days 1 hours 34 minutes 27 seconds ,2.81,,0 days 21 hours 34 minutes 51 seconds ,0.11,0 days 0 hours 50 minutes 41 seconds 
BSCL-OBS-FIX1 ( 172.18.1.164 ),SNMP Device,60.45,19 days 8 hours 15 minutes 21 seconds ,39.55,,12 days 15 hours 44 minutes 38 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-OBS-FIX2 ( 172.18.1.165 ),SNMP Device,55.71,17 days 19 hours 51 minutes 10 seconds ,44.29,,14 days 4 hours 8 minutes 50 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-BC-FIX3 ( 172.18.1.107 ),SNMP Device,99.87,31 days 23 hours 0 minutes 5 seconds ,0.13,,0 days 0 hours 59 minutes 54 seconds ,0,0 days 0 hours 0 minutes 0 seconds
BSCL-FRC-FIX2 ( 172.18.1.174 ),SNMP Device,94.42,30 days 5 hours 8 minutes 43 seconds ,5.28,,1 days 16 hours 33 minutes 1 seconds ,0.3,0 days 2 hours 18 minutes 14 seconds 
BSCL-BBC-PTZ1 ( 172.18.0.103 ),SNMP Device,96.75,30 days 23 hours 2 minutes 23 seconds ,3.12,,0 days 23 hours 57 minutes 42 seconds ,0.13,0 days 0 hours 59 minutes 54 seconds 
BSCL-MMC-FIX1 ( 172.18.1.145 ),SNMP Device,28.24,9 days 0 hours 52 minutes 59 seconds ,11.08,,3 days 13 hours 5 minutes 40 seconds ,60.68,19 days 10 hours 1 minutes 20 seconds 
